DATA,BANDEIRA,LOJA,QUANTIDADE,SETOR,VALIDADE
2025-09-10,SEBASTIAO,15,1,MERCEARIA COMPLEMENTAR,2025-01-01
2025-09-10,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2025-09-02
2025-09-10,SEBASTIAO,23,10,PERECIVEIS LATICINIOS,2025-08-29
2025-09-10,SEBASTIAO,23,4,PERECIVEIS LATICINIOS,2025-09-09
2025-09-10,SEBASTIAO,23,9,PERECIVEIS LATICINIOS,2025-09-09
2025-09-10,SEBASTIAO,23,62,PERECIVEIS LATICINIOS,2025-09-02
2025-09-10,SEBASTIAO,23,2,PERECIVEIS LATICINIOS,2025-09-06
2025-09-10,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2025-08-13
2025-09-10,SEBASTIAO,23,14,PERECIVEIS LATICINIOS,2025-09-05
2025-09-10,SEBASTIAO,23,19,PERECIVEIS LATICINIOS,2025-09-09
2025-09-10,SEBASTIAO,23,2,PERECIVEIS LATICINIOS,2025-09-08
2025-09-10,SEBASTIAO,23,8,PERECIVEIS LATICINIOS,2025-09-08
2025-09-10,SEBASTIAO,23,23,PERECIVEIS LATICINIOS,2025-08-27
2025-09-10,SEBASTIAO,23,9,PERECIVEIS LATICINIOS,2025-09-02
2025-09-10,SEBASTIAO,23,12,PERECIVEIS LATICINIOS,2025-09-07
2025-09-10,SEBASTIAO,23,1,PERECIVEIS LATICINIOS,2025-08-26
2025-09-10,SEBASTIAO,23,6,PERECIVEIS COMPLEMENTARES,2025-09-03
2025-09-10,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2025-08-29
2025-09-10,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2025-09-01
2025-09-11,SEBASTIAO,21,64,PERECIVEIS LATICINIOS,2025-09-09
2025-09-11,SEBASTIAO,21,34,PERECIVEIS LATICINIOS,2025-09-09
2025-09-11,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-07
2025-09-11,SEBASTIAO,21,6,PERECIVEIS LATICINIOS,2025-09-09
2025-09-11,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-08-31
2025-09-11,SEBASTIAO,21,2,PERECIVEIS LATICINIOS,2025-09-06
2025-09-11,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-07
2025-09-11,SEBASTIAO,21,8,PERECIVEIS LATICINIOS,2025-09-06
2025-09-11,SEBASTIAO,21,2,PERECIVEIS LATICINIOS,2025-09-08
2025-09-11,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-02
2025-09-11,SEBASTIAO,21,2,PERECIVEIS LATICINIOS,2025-09-10
2025-09-11,SEBASTIAO,21,26,PERECIVEIS COMPLEMENTARES,2025-09-09
2025-09-11,SEBASTIAO,21,26,PERECIVEIS COMPLEMENTARES,2025-08-31
2025-09-11,SEBASTIAO,21,1,MERCEARIA LIQUIDA,2025-08-15
2025-09-11,SEBASTIAO,35,2,PERECIVEIS LATICINIOS,2025-09-10
2025-09-11,SEBASTIAO,35,1,PERECIVEIS LATICINIOS,2025-08-30
2025-09-11,SEBASTIAO,35,5,PERECIVEIS LATICINIOS,2025-08-31
2025-09-11,SEBASTIAO,35,23,MERCEARIA COMPLEMENTAR,2025-09-10
2025-09-11,SEBASTIAO,35,12,MERCEARIA COMPLEMENTAR,2025-08-28
2025-09-11,SEBASTIAO,35,8,MERCEARIA COMPLEMENTAR,2025-09-05
2025-09-11,SEBASTIAO,35,10,MERCEARIA COMPLEMENTAR,2025-07-21
2025-09-11,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-08-20
2025-09-11,SEBASTIAO,35,12,MERCEARIA COMPLEMENTAR,2025-08-31
2025-09-11,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-08-31
2025-09-11,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-09-08
2025-09-11,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-07-26
2025-09-12,JOAO,9,4,PERECIVEIS LATICINIOS,2025-09-06
2025-09-12,JOAO,9,4,PERECIVEIS LATICINIOS,2025-08-31
2025-09-12,JOAO,9,1,PERECIVEIS LATICINIOS,2025-09-07
2025-09-12,JOAO,9,1,PERECIVEIS LATICINIOS,2025-09-03
2025-09-12,JOAO,9,10,PERECIVEIS FLV,2025-09-11
2025-09-12,JOAO,9,2,MERCEARIA COMPLEMENTAR,2025-04-30
2025-09-12,JOAO,9,4,MERCEARIA COMPLEMENTAR,2025-09-10
2025-09-12,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-07-10
2025-09-12,JOAO,9,5,MERCEARIA COMPLEMENTAR,2025-09-04
2025-09-12,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-08-18
2025-09-12,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-01
2025-09-12,JOAO,9,10,MERCEARIA COMPLEMENTAR,2025-09-04
2025-09-12,JOAO,9,5,MERCEARIA COMPLEMENTAR,2025-08-31
2025-09-12,JOAO,9,14,MERCEARIA COMPLEMENTAR,2025-09-01
2025-09-12,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-09-04
2025-09-12,JOAO,9,11,MERCEARIA COMPLEMENTAR,2025-09-07
2025-09-12,JOAO,9,6,MERCEARIA COMPLEMENTAR,2025-08-26
2025-09-12,JOAO,9,1,MERCEARIA COMPLEMENTAR,2025-08-19
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-09-03
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-06-02
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-07-13
2025-09-12,JOAO,34,2,PERECIVEIS LATICINIOS,2025-09-06
2025-09-12,JOAO,34,2,PERECIVEIS LATICINIOS,2025-09-10
2025-09-12,JOAO,34,15,PERECIVEIS LATICINIOS,2025-09-01
2025-09-12,JOAO,34,3,PERECIVEIS LATICINIOS,2025-07-07
2025-09-12,JOAO,34,35,PERECIVEIS LATICINIOS,2025-09-04
2025-09-12,JOAO,34,5,PERECIVEIS LATICINIOS,2025-09-03
2025-09-12,JOAO,34,16,PERECIVEIS LATICINIOS,2025-09-08
2025-09-12,JOAO,34,5,PERECIVEIS LATICINIOS,2025-08-15
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-09-03
2025-09-12,JOAO,34,2,PERECIVEIS LATICINIOS,2025-09-07
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-06-02
2025-09-12,JOAO,34,1,PERECIVEIS LATICINIOS,2025-09-10
2025-09-12,JOAO,34,1,PERECIVEIS FLV,2025-09-10
2025-09-12,JOAO,34,2,PERECIVEIS FLV,2025-09-11
2025-09-12,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-07-11
2025-09-12,JOAO,34,26,MERCEARIA COMPLEMENTAR,2025-08-28
2025-09-12,JOAO,34,10,MERCEARIA COMPLEMENTAR,2025-08-30
2025-09-12,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-08-13
2025-09-12,JOAO,34,15,MERCEARIA COMPLEMENTAR,2025-09-11
2025-09-12,JOAO,34,6,MERCEARIA COMPLEMENTAR,2025-09-09
2025-09-12,JOAO,34,5,MERCEARIA COMPLEMENTAR,2025-09-10
2025-09-12,JOAO,34,1,MERCEARIA COMPLEMENTAR,2025-06-30
2025-09-12,JOAO,34,2,MERCEARIA COMPLEMENTAR,2025-08-27
,JOAO,7,10,PERECIVEIS PADARIA E CONFEITARIA,2025-09-14
,JOAO,7,4,PERECIVEIS LATICINIOS,2025-09-12
,JOAO,7,2,PERECIVEIS LATICINIOS,2025-09-12
,JOAO,7,1,PERECIVEIS LATICINIOS,2025-09-12
,JOAO,7,1,PERECIVEIS LATICINIOS,2025-09-01
,JOAO,7,2,PERECIVEIS LATICINIOS,2025-09-11
,JOAO,7,25,PERECIVEIS COMPLEMENTARES,2025-09-13
,JOAO,7,5,PERECIVEIS COMPLEMENTARES,2025-09-08
,JOAO,7,3,PERECIVEIS COMPLEMENTARES,2025-09-09
,JOAO,7,10,PERECIVEIS COMPLEMENTARES,2025-09-14
,JOAO,7,1,PERECIVEIS COMPLEMENTARES,2025-09-12
,JOAO,7,1,PERECIVEIS COMPLEMENTARES,2025-09-14
,JOAO,7,1,PERECIVEIS COMPLEMENTARES,2025-09-10
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,7,9,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-07-29
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-08-24
,JOAO,7,151,MERCEARIA COMPLEMENTAR,2025-09-06
,JOAO,7,21,MERCEARIA COMPLEMENTAR,2025-09-06
,JOAO,7,53,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,7,1,MERCEARIA COMPLEMENTAR,2025-08-04
,JOAO,7,65,MERCEARIA COMPLEMENTAR,2025-09-09
,JOAO,7,64,MERCEARIA COMPLEMENTAR,2025-09-11
,JOAO,7,2,MERCEARIA COMPLEMENTAR,2025-09-06
,JOAO,7,2,MERCEARIA COMPLEMENTAR,2025-08-31
,JOAO,7,2,MERCEARIA COMPLEMENTAR,2025-07-23
,JOAO,16,5,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,16,3,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,16,6,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,16,8,PERECIVEIS LATICINIOS,2025-09-11
,JOAO,16,2,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,16,1,PERECIVEIS LATICINIOS,2025-08-16
,JOAO,16,2,PERECIVEIS LATICINIOS,2025-08-29
,JOAO,16,4,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,16,1,PERECIVEIS LATICINIOS,2025-09-05
,JOAO,16,1,PERECIVEIS LATICINIOS,2025-09-07
,JOAO,16,11,PERECIVEIS FLV,2025-09-11
,JOAO,16,5,PERECIVEIS COMPLEMENTARES,2025-09-12
,JOAO,16,1,PERECIVEIS COMPLEMENTARES,2025-09-07
,JOAO,16,1,PERECIVEIS ACOUGUE,2025-09-12
,JOAO,16,2,PERECIVEIS ACOUGUE,2025-09-14
,JOAO,16,16,MERCEARIA COMPLEMENTAR,2025-09-04
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-09-07
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-08-25
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-09-08
,JOAO,16,4,MERCEARIA COMPLEMENTAR,2025-09-10
,JOAO,16,27,MERCEARIA COMPLEMENTAR,2025-09-10
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-08-30
,JOAO,16,40,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,16,7,MERCEARIA COMPLEMENTAR,2025-07-19
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-06-18
,JOAO,16,8,MERCEARIA COMPLEMENTAR,2025-09-11
,JOAO,16,1,MERCEARIA COMPLEMENTAR,2025-07-20
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-02
,JOAO,17,4,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-05
,JOAO,17,4,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-11
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-08-23
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-08
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-09
,JOAO,17,1,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,17,8,PERECIVEIS FLV,2025-09-15
,JOAO,17,1,PERECIVEIS FLV,2025-09-15
,JOAO,17,1,PERECIVEIS COMPLEMENTARES,2025-09-12
,JOAO,17,6,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,17,1,MERCEARIA COMPLEMENTAR,2025-09-08
,JOAO,17,29,MERCEARIA COMPLEMENTAR,2025-09-10
,JOAO,17,4,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,17,2,MERCEARIA COMPLEMENTAR,2025-08-25
,JOAO,17,6,MERCEARIA COMPLEMENTAR,2025-09-15
,JOAO,17,76,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,22,2,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,22,4,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,22,1,PERECIVEIS LATICINIOS,2025-07-15
,JOAO,22,2,PERECIVEIS LATICINIOS,2025-08-23
,JOAO,22,1,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,22,7,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,22,2,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,22,1,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,22,6,PERECIVEIS LATICINIOS,2025-09-11
,JOAO,22,2,PERECIVEIS LATICINIOS,2025-08-28
,JOAO,22,1,PERECIVEIS LATICINIOS,2025-08-14
,JOAO,22,9,PERECIVEIS LATICINIOS,2025-09-08
,JOAO,22,3,PERECIVEIS FLV,2025-09-13
,JOAO,22,2,PERECIVEIS FLV,2025-09-13
,JOAO,22,1,PERECIVEIS FLV,2025-09-13
,JOAO,22,1,PERECIVEIS FLV,2025-09-09
,JOAO,22,14,PERECIVEIS COMPLEMENTARES,2025-09-13
,JOAO,22,1,MERCEARIA COMPLEMENTAR,2025-08-06
,JOAO,12,1,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,12,1,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,12,1,PERECIVEIS LATICINIOS,2025-07-14
,JOAO,12,1,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,12,5,PERECIVEIS LATICINIOS,2025-09-07
,JOAO,12,6,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,12,1,PERECIVEIS LATICINIOS,2025-07-09
,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-04-01
,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-09-12
,JOAO,12,1,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,12,140,MERCEARIA COMPLEMENTAR,2025-09-12
,JOAO,12,4,MERCEARIA COMPLEMENTAR,2025-08-11
,JOAO,12,11,MERCEARIA COMPLEMENTAR,2025-04-04
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,25,27,PERECIVEIS LATICINIOS,2025-09-09
,JOAO,25,7,PERECIVEIS LATICINIOS,2025-09-14
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-03
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-12
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-08-22
,JOAO,25,3,PERECIVEIS LATICINIOS,2025-09-10
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,25,6,PERECIVEIS LATICINIOS,2025-09-01
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-12
,JOAO,25,2,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,2,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,25,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,25,88,MERCEARIA COMPLEMENTAR,2025-09-06
,JOAO,25,16,MERCEARIA COMPLEMENTAR,2025-07-11
,JOAO,25,64,MERCEARIA COMPLEMENTAR,2025-09-11
,JOAO,30,2,PERECIVEIS LATICINIOS,2025-09-13
,JOAO,30,4,PERECIVEIS LATICINIOS,2025-09-11
,JOAO,30,1,PERECIVEIS LATICINIOS,2025-09-16
,JOAO,30,1,PERECIVEIS COMPLEMENTARES,2025-09-08
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-09-01
,JOAO,30,12,MERCEARIA COMPLEMENTAR,2025-07-29
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-09-04
,JOAO,30,8,MERCEARIA COMPLEMENTAR,2025-09-04
,JOAO,30,18,MERCEARIA COMPLEMENTAR,2025-07-15
,JOAO,30,6,MERCEARIA COMPLEMENTAR,2025-09-12
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-08-04
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-08-02
,JOAO,30,16,MERCEARIA COMPLEMENTAR,2025-09-11
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-09-07
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-08-04
,JOAO,30,9,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,30,3,MERCEARIA COMPLEMENTAR,2025-09-07
,JOAO,30,8,MERCEARIA COMPLEMENTAR,2025-07-01
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-03-26
,JOAO,30,3,MERCEARIA COMPLEMENTAR,2025-09-05
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2024-05-31
,JOAO,30,24,MERCEARIA COMPLEMENTAR,2025-07-31
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-08-30
,JOAO,30,1,MERCEARIA COMPLEMENTAR,2025-09-02
,JOAO,36,2,PERECIVEIS LATICINIOS,2025-09-17
,JOAO,36,1,PERECIVEIS LATICINIOS,2025-09-15
,JOAO,36,8,PERECIVEIS FLV,2025-09-11
,JOAO,36,7,PERECIVEIS FLV,2025-09-16
,JOAO,36,8,PERECIVEIS FLV,2025-09-17
,JOAO,36,1,PERECIVEIS FLV,2025-08-30
,JOAO,36,9,PERECIVEIS FLV,2025-09-12
,JOAO,36,3,PERECIVEIS COMPLEMENTARES,2025-09-09
,JOAO,36,4,PERECIVEIS COMPLEMENTARES,2025-09-08
,JOAO,36,1,PERECIVEIS ACOUGUE,2025-09-17
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-09-06
,JOAO,36,26,MERCEARIA COMPLEMENTAR,2025-09-11
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-09-14
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2025-09-04
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-09-12
,JOAO,36,141,MERCEARIA COMPLEMENTAR,2025-09-04
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2025-05-18
,SEBASTIAO,42,4,PERECIVEIS LATICINIOS,2025-09-18
,SEBASTIAO,42,1,PERECIVEIS LATICINIOS,2025-09-16
,SEBASTIAO,42,3,PERECIVEIS LATICINIOS,2025-09-15
,SEBASTIAO,42,15,MERCEARIA COMPLEMENTAR,2025-09-14
,SEBASTIAO,42,71,MERCEARIA COMPLEMENTAR,2025-09-05
,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-02-01
,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-09-11
,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2025-06-18
,SEBASTIAO,42,3,MERCEARIA COMPLEMENTAR,2025-09-05
,SEBASTIAO,42,14,MERCEARIA COMPLEMENTAR,2025-09-16
,SEBASTIAO,42,37,MERCEARIA COMPLEMENTAR,2025-09-10
,SEBASTIAO,42,3,MERCEARIA COMPLEMENTAR,2025-09-04
,SEBASTIAO,42,45,MERCEARIA COMPLEMENTAR,2025-09-11
,SEBASTIAO,42,2,MERCEARIA COMPLEMENTAR,2025-09-02
,SEBASTIAO,42,1,MERCEARIA COMPLEMENTAR,2025-07-18
,SEBASTIAO,42,10,MERCEARIA COMPLEMENTAR,2025-09-16
,SEBASTIAO,5,1,PERECIVEIS LATICINIOS,2025-09-18
,SEBASTIAO,5,2,PERECIVEIS LATICINIOS,2025-09-12
,SEBASTIAO,5,4,PERECIVEIS LATICINIOS,2025-09-17
,SEBASTIAO,5,1,PERECIVEIS LATICINIOS,2025-09-03
,SEBASTIAO,5,2,PERECIVEIS LATICINIOS,2025-09-10
,SEBASTIAO,5,14,PERECIVEIS LATICINIOS,2025-09-17
,SEBASTIAO,5,1,PERECIVEIS COMPLEMENTARES,2025-09-14
,SEBASTIAO,5,6,MERCEARIA LIQUIDA,2025-09-11
,SEBASTIAO,5,1,MERCEARIA LIQUIDA,2025-09-17
,SEBASTIAO,5,1,MERCEARIA LIQUIDA,2025-07-31
,SEBASTIAO,4,9,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,4,18,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,4,8,PERECIVEIS LATICINIOS,2025-09-19
,SEBASTIAO,4,9,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,4,3,PERECIVEIS LATICINIOS,2025-09-18
,SEBASTIAO,4,7,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2025-09-11
,SEBASTIAO,4,14,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,4,2,PERECIVEIS LATICINIOS,2025-09-16
,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,4,1,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,4,19,PERECIVEIS COMPLEMENTARES,2025-09-16
,SEBASTIAO,4,1,PERECIVEIS COMPLEMENTARES,2025-09-21
,SEBASTIAO,4,33,MERCEARIA COMPLEMENTAR,2025-09-14
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-09-17
,SEBASTIAO,4,5,MERCEARIA COMPLEMENTAR,2025-09-16
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-09-15
,SEBASTIAO,4,2,MERCEARIA COMPLEMENTAR,2025-09-15
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-09-10
,SEBASTIAO,4,1,MERCEARIA COMPLEMENTAR,2025-09-01
,SEBASTIAO,4,132,MERCEARIA COMPLEMENTAR,2025-09-18
,SEBASTIAO,31,12,PERECIVEIS LATICINIOS,2025-09-12
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2025-08-28
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2025-08-29
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-09-10
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-09-01
,SEBASTIAO,31,7,PERECIVEIS LATICINIOS,2025-09-10
,SEBASTIAO,31,52,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,31,18,PERECIVEIS LATICINIOS,2025-09-19
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2025-09-19
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,31,5,PERECIVEIS LATICINIOS,2025-09-17
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,31,1,PERECIVEIS LATICINIOS,2025-09-19
,SEBASTIAO,31,2,PERECIVEIS LATICINIOS,2025-09-06
,SEBASTIAO,31,3,PERECIVEIS LATICINIOS,2025-09-07
,SEBASTIAO,31,4,PERECIVEIS ACOUGUE,2025-09-13
,SEBASTIAO,31,1,MERCEARIA COMPLEMENTAR,2025-07-09
,SEBASTIAO,31,60,MERCEARIA COMPLEMENTAR,2025-09-18
,SEBASTIAO,8,2,PERECIVEIS LATICINIOS,2025-09-10
,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2025-09-12
,SEBASTIAO,8,20,MERCEARIA COMPLEMENTAR,2025-09-21
,SEBASTIAO,8,2,MERCEARIA COMPLEMENTAR,2025-09-22
,SEBASTIAO,8,2,MERCEARIA COMPLEMENTAR,2025-09-11
,SEBASTIAO,8,4,MERCEARIA COMPLEMENTAR,2025-08-13
,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2025-08-01
,SEBASTIAO,32,18,PERECIVEIS LATICINIOS,2025-09-18
,SEBASTIAO,32,7,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,32,24,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,32,1,PERECIVEIS LATICINIOS,2025-09-22
,SEBASTIAO,32,8,PERECIVEIS LATICINIOS,2025-08-29
,SEBASTIAO,32,9,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,32,22,MERCEARIA COMPLEMENTAR,2025-07-31
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-07-29
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-08-04
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-09-18
,SEBASTIAO,32,1,MERCEARIA COMPLEMENTAR,2025-07-21
,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2025-09-19
,SEBASTIAO,15,4,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,15,2,PERECIVEIS LATICINIOS,2025-09-24
,SEBASTIAO,15,8,PERECIVEIS COMPLEMENTARES,2025-09-22
,SEBASTIAO,15,19,MERCEARIA COMPLEMENTAR,2025-09-20
,SEBASTIAO,15,1,MERCEARIA COMPLEMENTAR,2025-09-08
,SEBASTIAO,15,6,MERCEARIA COMPLEMENTAR,2025-09-20
,SEBASTIAO,15,2,MERCEARIA COMPLEMENTAR,2025-09-16
,SEBASTIAO,15,1,MERCEARIA COMPLEMENTAR,2025-06-11
,SEBASTIAO,15,6,MERCEARIA COMPLEMENTAR,2025-07-23
,SEBASTIAO,23,1,MERCEARIA LIQUIDA,2025-09-13
,SEBASTIAO,23,2,MERCEARIA LIQUIDA,2025-09-12
,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2025-09-24
,SEBASTIAO,23,8,MERCEARIA COMPLEMENTAR,2025-09-19
,SEBASTIAO,23,1,MERCEARIA COMPLEMENTAR,2025-07-03
,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-22
,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-07
,SEBASTIAO,21,9,PERECIVEIS LATICINIOS,2025-09-17
,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-17
,SEBASTIAO,21,2,PERECIVEIS LATICINIOS,2025-09-23
,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-21
,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2025-09-24
,SEBASTIAO,21,5,MERCEARIA LIQUIDA,2025-09-21
,SEBASTIAO,21,7,MERCEARIA COMPLEMENTAR,2025-09-01
,SEBASTIAO,21,28,MERCEARIA COMPLEMENTAR,2025-09-01
,SEBASTIAO,21,20,MERCEARIA COMPLEMENTAR,2025-09-16
,SEBASTIAO,21,11,MERCEARIA COMPLEMENTAR,2025-09-24
,SEBASTIAO,21,16,MERCEARIA COMPLEMENTAR,2025-09-09
,SEBASTIAO,21,19,MERCEARIA COMPLEMENTAR,2025-09-05
,SEBASTIAO,21,2,MERCEARIA COMPLEMENTAR,2025-09-19
,SEBASTIAO,35,4,PERECIVEIS LATICINIOS,2025-09-16
,SEBASTIAO,35,5,PERECIVEIS LATICINIOS,2025-09-20
,SEBASTIAO,35,12,MERCEARIA COMPLEMENTAR,2025-09-22
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-06-07
,SEBASTIAO,35,1,MERCEARIA COMPLEMENTAR,2025-07-14
,SEBASTIAO,35,3,MERCEARIA COMPLEMENTAR,2025-07-29
